ID,L1,L2,Query,Answer,Image,A-1 Scene Domain (Level 1),A-1 Subcategory (Code + Name),A-2 Layout Structure,A-2 Imaging Method,A-2 Font and Text Form,A-2 Geometry and Arrangement,A-2 Image Quality,A-2 Lighting and Screen,A-2 Natural Interference,A-2 Adversarial / Misleading Factors,A-2 Language,A-2 Mixed Layout,Scene Category,A-1 Subcategory_Merged,A-1 Subcategory_Merged 10 Classes
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/62_retail_62.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Block-based Multilingual Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/63_retail_63.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/64_retail_64.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/65_retail_65.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/66_retail_66.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/67_retail_67.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/68_retail_68.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/69_retail_69.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/7_retail_7.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/70_retail_70.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/71_retail_71.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/72_retail_72.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Lists,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,Shadows / Overexposure / Underexposure,Smearing / Masking / Privacy Redaction,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/73_retail_73.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Lists,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/74_retail_74.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/75_retail_75.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/76_retail_76.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/77_retail_77.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/78_retail_78.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/79_retail_79.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/8_retail_8.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/80_retail_80.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Stamp Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/81_retail_81.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/82_retail_82.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/83_retail_83.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/84_retail_84.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/85_retail_85.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/86_retail_86.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/87_retail_87.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/88_retail_88.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/89_retail_89.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/9_retail_9.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Lists,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/90_retail_90.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/91_retail_91.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/92_retail_92.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/93_retail_93.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Lists,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/94_retail_94.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/95_retail_95.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/96_retail_96.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/97_retail_97.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/98_retail_98.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_retail_100/99_retail_99.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/0_tax-compliant_0.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/1_tax-compliant_1.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/10_tax-compliant_10.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/11_tax-compliant_11.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/12_tax-compliant_12.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/13_tax-compliant_13.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/14_tax-compliant_14.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/15_tax-compliant_15.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/16_tax-compliant_16.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/17_tax-compliant_17.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/18_tax-compliant_18.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Lists,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/19_tax-compliant_19.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/2_tax-compliant_2.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Smearing / Masking / Privacy Redaction,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/20_tax-compliant_20.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/21_tax-compliant_21.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/22_tax-compliant_22.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/23_tax-compliant_23.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/24_tax-compliant_24.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Low Resolution,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/25_tax-compliant_25.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/26_tax-compliant_26.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Monospace Text,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Block-based Multilingual Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,kie,/Users/qinzubao/Downloads/ocr_datasets/kie/images/kie_tax_compliant_100/27_tax-compliant_27.jpeg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Photo,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Block-based Multilingual Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
